date,region,store,units,price,salesrep,endcap,demo,demo13,demo45,natural,fitness
7/6/2010,RM,Belmar,371.48529,3.5878572,1,0,0,1,0,2,2
7/13/2010,RM,Belmar,302.60709,3.845,1,0,0,1,0,2,2
5/4/2010,RM,Cerrillos (aka Santa Fe),145.78336,5.3899999,1,0,0,0,0,1,1
5/11/2010,RM,Cerrillos (aka Santa Fe),309.05276,5.0185714,1,0,0,0,0,1,1
5/18/2010,RM,Cerrillos (aka Santa Fe),154.59789,5.2150002,1,0,0,0,0,1,1
5/25/2010,RM,Cerrillos (aka Santa Fe),247.72565,4.8816667,1,0,0,0,0,1,1
6/1/2010,RM,Cerrillos (aka Santa Fe),227.99237,3.9666667,1,0,0,0,0,1,1
6/8/2010,RM,Cerrillos (aka Santa Fe),226.5965,3.9976923,1,0,0,0,0,1,1
6/15/2010,RM,Cerrillos (aka Santa Fe),233.31522,4.8958821,1,0,0,0,0,1,1
6/22/2010,RM,Cerrillos (aka Santa Fe),215.20723,4.9274998,1,0,0,0,0,1,1
6/29/2010,RM,Cerrillos (aka Santa Fe),233.41454,4.3166666,1,0,0,0,0,1,1
7/6/2010,RM,Cerrillos (aka Santa Fe),297.11771,4.1213331,1,0,0,0,0,1,1
7/13/2010,RM,Cerrillos (aka Santa Fe),258.46231,4.6806664,1,0,0,0,0,1,1
5/4/2010,RM,Fort Collins,336.22134,4.3172727,1,0,0,0,1,2,4
5/11/2010,RM,Fort Collins,364.17453,4.5233335,1,0,0,0,1,2,4
5/18/2010,RM,Fort Collins,291.19479,4.9469233,1,0,1,0,0,2,4
5/25/2010,RM,Fort Collins,279.62964,4.6938462,1,0,0,1,0,2,4
6/1/2010,RM,Fort Collins,328.56464,4.8435717,1,0,0,1,0,2,4
6/8/2010,RM,Fort Collins,329.40231,4.7024999,1,0,0,1,0,2,4
6/15/2010,RM,Fort Collins,211.37294,4.8958821,1,0,0,0,1,2,4
6/22/2010,RM,Fort Collins,428.35016,4.0257144,1,0,1,0,1,2,4
6/29/2010,RM,Fort Collins,412.79178,4.8366666,1,0,1,1,0,2,4
7/6/2010,RM,Fort Collins,328.22107,4.2473335,1,0,0,1,0,2,4
7/13/2010,RM,Fort Collins,269.83398,4.5443749,1,0,0,1,0,2,4
5/4/2010,RM,Highlands Ranch,286.13831,4.0627275,1,0,0,0,0,0,3
5/11/2010,RM,Highlands Ranch,100.09976,4.7233334,1,0,0,0,0,0,3
5/18/2010,RM,Highlands Ranch,202.21178,4.0945454,1,0,0,0,0,0,3
5/25/2010,RM,Highlands Ranch,277.05185,4.0581818,1,0,1,0,0,0,3
6/1/2010,RM,Highlands Ranch,432.89026,3.8399999,1,0,1,1,0,0,3
6/8/2010,RM,Highlands Ranch,427.79263,5.166923,1,0,1,1,0,0,3
6/15/2010,RM,Highlands Ranch,241.04674,4.0500002,1,0,0,1,0,0,3
6/22/2010,RM,Highlands Ranch,556.55005,3.8515384,1,0,1,1,1,0,3
6/29/2010,RM,Highlands Ranch,309.99966,3.8515384,1,0,0,1,1,0,3
7/6/2010,RM,Highlands Ranch,409.73569,4.4442859,1,0,0,1,1,0,3
7/13/2010,RM,Highlands Ranch,347.35825,4.3146667,1,0,0,1,1,0,3
5/4/2010,RM,Metcalf,305.04944,4.3899999,1,0,0,0,0,1,0
5/11/2010,RM,Metcalf,219.65535,4.3400002,1,0,0,0,0,1,0
5/18/2010,RM,Metcalf,239.05316,4.0949998,1,0,0,0,0,1,0
5/25/2010,RM,Metcalf,249.14047,3.8139999,1,0,0,0,0,1,0
6/1/2010,RM,Metcalf,263.47531,3.8139999,1,0,0,0,0,1,0
6/8/2010,RM,Metcalf,666.72937,3.326,1,1,0,0,0,1,0
6/15/2010,RM,Metcalf,711.86493,3.1986666,1,1,0,0,0,1,0
6/22/2010,RM,Metcalf,328.15781,4.3666668,1,0,0,0,0,1,0
6/29/2010,RM,Metcalf,144.59521,3.9790909,1,0,0,0,0,1,0
7/6/2010,RM,Metcalf,266.12958,4.9561539,1,0,0,0,0,1,0
7/13/2010,RM,Metcalf,277.18747,3.8136363,1,0,0,0,0,1,0
5/4/2010,RM,Pearl,153.9778,5.0185714,1,0,0,0,0,1,2
5/11/2010,RM,Pearl,232.91486,5.0185714,1,0,0,0,0,1,2
5/18/2010,RM,Pearl,308.27676,4.4635296,1,0,1,0,0,1,2
5/25/2010,RM,Pearl,272.20569,5.0105882,1,0,0,1,0,1,2
6/1/2010,RM,Pearl,355.87125,4.8816667,1,0,0,1,0,1,2
6/8/2010,RM,Pearl,337.17575,4.8329411,1,0,0,1,0,1,2
6/15/2010,RM,Pearl,361.36154,5.2305555,1,0,1,0,1,1,2
6/22/2010,RM,Pearl,1041.2002,4.0835295,1,1,1,1,1,1,2
6/29/2010,RM,Pearl,753.388,4.0835295,1,1,0,1,0,1,2
7/6/2010,RM,Pearl,192.07759,4.7470589,1,0,0,1,0,1,2
7/13/2010,RM,Pearl,390.64288,4.1479998,1,0,0,1,1,1,2
5/4/2010,RM,Pike's Peak,256.29153,4.4990907,1,0,0,0,0,2,4
5/11/2010,RM,Pike's Peak,184.67932,5.4833331,1,0,0,0,0,2,4
5/18/2010,RM,Pike's Peak,259.95288,4.2938461,1,0,0,0,0,2,4
5/25/2010,RM,Pike's Peak,325.84192,4.0581818,1,0,0,0,0,2,4
6/1/2010,RM,Pike's Peak,291.77267,4.0250001,1,0,0,0,0,2,4
6/8/2010,RM,Pike's Peak,126.71895,6.2515383,1,0,0,0,0,2,4
6/15/2010,RM,Pike's Peak,206.70154,5.6718183,1,0,0,0,0,2,4
6/22/2010,RM,Pike's Peak,201.98489,5.666923,1,0,0,0,0,2,4
6/29/2010,RM,Pike's Peak,303.19778,3.8515384,1,0,0,0,0,2,4
7/6/2010,RM,Pike's Peak,342.45804,4.1381249,1,0,0,0,0,2,4
7/13/2010,RM,Pike's Peak,189.92429,4.1381249,1,0,0,0,0,2,4
5/4/2010,RM,Superior,192.14694,4.4899998,1,0,0,0,0,1,4
5/11/2010,RM,Superior,166.44313,4.4899998,1,0,0,0,0,1,4
5/18/2010,RM,Superior,235.78191,4.1630769,1,0,0,0,0,1,4
5/25/2010,RM,Superior,284.67502,4.057857,1,0,0,0,0,1,4
6/1/2010,RM,Superior,214.07504,3.9666667,1,0,0,0,0,1,4
6/8/2010,RM,Superior,183.77263,5.4438462,1,0,0,0,0,1,4
6/15/2010,RM,Superior,289.28641,4.29,1,0,0,0,0,1,4
6/22/2010,RM,Superior,397.14859,4.2962499,1,0,1,0,0,1,4
6/29/2010,RM,Superior,300.04672,4.4033332,1,0,0,1,0,1,4
7/6/2010,RM,Superior,256.18439,3.8813334,1,0,0,1,0,1,4
7/13/2010,RM,Superior,318.57828,4.1381249,1,0,0,1,0,1,4
5/4/2010,RM,Tamarac,281.76517,4.0627275,1,0,0,0,0,1,2
5/11/2010,RM,Tamarac,348.46674,3.8515384,1,0,1,0,0,1,2
5/18/2010,RM,Tamarac,378.71915,3.5935714,1,0,0,1,0,1,2
5/25/2010,RM,Tamarac,360.30417,4.6431251,1,0,0,1,0,1,2
6/1/2010,RM,Tamarac,342.76337,4.7733335,1,0,0,1,0,1,2
6/8/2010,RM,Tamarac,360.59464,5.4542856,1,0,0,0,1,1,2
6/15/2010,RM,Tamarac,283.69376,4.4833331,1,0,0,0,1,1,2
6/22/2010,RM,Tamarac,248.03644,4.7592306,1,0,0,0,0,1,2
6/29/2010,RM,Tamarac,378.96759,3.7685714,1,0,1,0,0,1,2
7/6/2010,RM,Tamarac,270.20688,4.9506249,1,0,0,1,0,1,2
7/13/2010,RM,Tamarac,305.50058,4.4866667,1,0,0,1,0,1,2
5/4/2010,SO,Alpharetta (aka Alpharetta Harry's),194.94344,4.047143,0,0,0,0,0,2,3
5/11/2010,SO,Alpharetta (aka Alpharetta Harry's),130.59529,3.6400001,0,0,0,0,0,2,3
5/18/2010,SO,Alpharetta (aka Alpharetta Harry's),232.02232,3.7650001,0,0,0,0,0,2,3
5/25/2010,SO,Alpharetta (aka Alpharetta Harry's),212.95532,3.55,0,0,0,0,0,2,3
6/1/2010,SO,Alpharetta (aka Alpharetta Harry's),162.34053,3.5344443,0,0,0,0,0,2,3
6/8/2010,SO,Alpharetta (aka Alpharetta Harry's),196.18591,3.8614285,0,0,0,0,0,2,3
6/15/2010,SO,Alpharetta (aka Alpharetta Harry's),189.97021,3.6400001,0,0,0,0,0,2,3
6/22/2010,SO,Alpharetta (aka Alpharetta Harry's),218.37325,3.8455555,0,0,0,0,0,2,3
6/29/2010,SO,Alpharetta (aka Alpharetta Harry's),116.25389,4.0275002,0,0,0,0,0,2,3
7/6/2010,SO,Alpharetta (aka Alpharetta Harry's),244.41446,3.6255555,0,0,0,0,0,2,3
7/13/2010,SO,Alpharetta (aka Alpharetta Harry's),259.79846,3.7874999,0,0,0,0,0,2,3
5/4/2010,SO,Cobb (aka Cobb Harry's),87.773582,4.047143,0,0,0,0,0,0,4
5/11/2010,SO,Cobb (aka Cobb Harry's),245.93352,3.7149999,0,0,0,0,0,0,4
5/18/2010,SO,Cobb (aka Cobb Harry's),210.68338,3.55,0,0,0,0,0,0,4
5/25/2010,SO,Cobb (aka Cobb Harry's),178.48846,3.4566667,0,0,0,0,0,0,4
6/1/2010,SO,Cobb (aka Cobb Harry's),167.60503,3.6455555,0,0,0,0,0,0,4
6/8/2010,SO,Cobb (aka Cobb Harry's),198.35748,3.6400001,0,0,0,0,0,0,4
6/15/2010,SO,Cobb (aka Cobb Harry's),238.09361,3.9445455,0,0,0,0,0,0,4
6/22/2010,SO,Cobb (aka Cobb Harry's),175.31419,3.9775,0,0,0,0,0,0,4
6/29/2010,SO,Cobb (aka Cobb Harry's),191.40718,4.5650001,0,0,0,0,0,0,4
7/6/2010,SO,Cobb (aka Cobb Harry's),145.28131,3.6255555,0,0,0,0,0,0,4
7/13/2010,SO,Cobb (aka Cobb Harry's),275.56213,3.4400001,0,0,0,0,0,0,4
5/4/2010,SO,Duluth,230.11122,3.8042858,0,0,0,0,0,1,3
5/11/2010,SO,Duluth,168.72881,3.432857,0,0,0,0,0,1,3
5/18/2010,SO,Duluth,245.15088,3.4566667,0,0,0,0,0,1,3
5/25/2010,SO,Duluth,228.75838,3.4566667,0,0,0,0,0,1,3
6/1/2010,SO,Duluth,79.243584,3.4566667,0,0,0,0,0,1,3
6/8/2010,SO,Duluth,177.13649,3.5566666,0,0,0,0,0,1,3
6/15/2010,SO,Duluth,212.02715,3.5566666,0,0,0,0,0,1,3
6/22/2010,SO,Duluth,189.08603,3.6644444,0,0,0,0,0,1,3
6/29/2010,SO,Duluth,140.57626,3.6900001,0,0,0,0,0,1,3
7/6/2010,SO,Duluth,167.77461,3.4400001,0,0,0,0,0,1,3
7/13/2010,SO,Duluth,249.08876,3.5787499,0,0,0,0,0,1,3
5/4/2010,SO,Green Hills,184.1812,4.0700002,0,0,0,0,0,0,5
5/11/2010,SO,Green Hills,152.84839,3.9445455,0,0,0,0,0,0,5
5/18/2010,SO,Green Hills,180.34366,3.8483334,0,0,0,0,0,0,5
5/25/2010,SO,Green Hills,177.07584,3.8483334,0,0,0,0,0,0,5
6/1/2010,SO,Green Hills,181.74237,3.9536364,0,0,0,0,0,0,5
6/8/2010,SO,Green Hills,138.41893,3.9483333,0,0,0,0,0,0,5
6/15/2010,SO,Green Hills,215.00558,3.9483333,0,0,0,0,0,0,5
6/22/2010,SO,Green Hills,253.08722,4.0174999,0,0,0,0,0,0,5
6/29/2010,SO,Green Hills,178.85857,3.7809091,0,0,0,0,0,0,5
7/6/2010,SO,Green Hills,174.98816,3.8283334,0,0,0,0,0,0,5
7/13/2010,SO,Green Hills,168.45891,3.5409091,0,0,0,0,0,0,5
5/4/2010,SO,Mountain Brook,233.717,3.99,0,0,0,0,0,1,1
5/11/2010,SO,Mountain Brook,149.62025,4.04,0,0,0,0,0,1,1
5/18/2010,SO,Mountain Brook,164.89232,3.8483334,0,0,0,0,0,1,1
5/25/2010,SO,Mountain Brook,212.59476,3.8483334,0,0,0,0,0,1,1
6/1/2010,SO,Mountain Brook,223.99973,3.7566667,0,0,0,0,0,1,1
6/8/2010,SO,Mountain Brook,265.76108,3.665,0,0,0,0,0,1,1
6/15/2010,SO,Mountain Brook,157.25523,3.5999999,0,0,0,0,0,1,1
6/22/2010,SO,Mountain Brook,178.68716,4.1654544,0,0,0,0,0,1,1
6/29/2010,SO,Mountain Brook,277.61887,5.0966668,0,0,0,0,0,1,1
7/6/2010,SO,Mountain Brook,325.65417,3.4918182,0,0,0,0,0,1,1
7/13/2010,SO,Mountain Brook,231.01529,3.4960001,0,0,0,0,0,1,1
5/4/2010,SO,Ponce de Lyon,196.78578,4.047143,0,0,0,0,0,2,2
5/11/2010,SO,Ponce de Lyon,146.21017,3.743,0,0,0,0,0,2,2
5/18/2010,SO,Ponce de Lyon,139.54697,3.642,0,0,0,0,0,2,2
5/25/2010,SO,Ponce de Lyon,72.627678,3.55,0,0,0,0,0,2,2
6/1/2010,SO,Ponce de Lyon,234.85742,3.55,0,0,0,0,0,2,2
6/8/2010,SO,Ponce de Lyon,236.2879,3.7455556,0,0,0,0,0,2,2
6/15/2010,SO,Ponce de Lyon,141.7787,3.7455556,0,0,0,0,0,2,2
6/22/2010,SO,Ponce de Lyon,232.58168,3.8477778,0,0,0,0,0,2,2
6/29/2010,SO,Ponce de Lyon,168.75482,3.921,0,0,0,0,0,2,2
7/6/2010,SO,Ponce de Lyon,232.51233,3.4960001,0,0,0,0,0,2,2
7/13/2010,SO,Ponce de Lyon,247.6113,3.4960001,0,0,0,0,0,2,2
5/4/2010,SO,West Paces Ferry,123.50871,4.3677778,0,0,0,0,0,1,2
5/11/2010,SO,West Paces Ferry,203.74452,4.3677778,0,0,0,0,0,1,2
5/18/2010,SO,West Paces Ferry,226.2086,3.8483334,0,0,0,0,0,1,2
5/25/2010,SO,West Paces Ferry,196.61624,3.8483334,0,0,0,0,0,1,2
6/1/2010,SO,West Paces Ferry,156.15543,3.8483334,0,0,0,0,0,1,2
6/8/2010,SO,West Paces Ferry,172.82513,3.9483333,0,0,0,0,0,1,2
6/15/2010,SO,West Paces Ferry,195.47122,3.9483333,0,0,0,0,0,1,2
6/22/2010,SO,West Paces Ferry,190.31946,4.0233335,0,0,0,0,0,1,2
6/29/2010,SO,West Paces Ferry,58.140583,4.1718183,0,0,0,0,0,1,2
7/6/2010,SO,West Paces Ferry,201.36119,3.8283334,0,0,0,0,0,1,2
7/13/2010,SO,West Paces Ferry,236.72139,3.8283334,0,0,0,0,0,1,2
5/4/2010,SP,Arroyo,291.01215,5.1718183,1,0,0,1,0,3,2
5/11/2010,SP,Arroyo,392.00388,4.8042855,1,0,0,0,1,3,2
5/18/2010,SP,Arroyo,232.24176,4.6846156,1,0,0,0,1,3,2
5/25/2010,SP,Arroyo,278.48737,4.3571429,1,0,0,0,0,3,2
6/1/2010,SP,Arroyo,240.16928,4.1933331,1,0,0,0,0,3,2
6/8/2010,SP,Arroyo,229.22119,4.9430771,1,0,0,0,0,3,2
6/15/2010,SP,Arroyo,226.59172,4.8566666,1,0,1,0,0,3,2
6/22/2010,SP,Arroyo,300.13452,4.8566666,1,0,0,1,0,3,2
6/29/2010,SP,Arroyo,457.33673,4.79,1,0,1,1,0,3,2
7/6/2010,SP,Arroyo,368.98645,3.9109092,1,0,0,1,0,3,2
7/13/2010,SP,Arroyo,409.11151,4.3076925,1,0,0,1,1,3,2
5/4/2010,SP,Fairfax,193.07112,4.8233333,1,0,0,0,0,2,1
5/11/2010,SP,Fairfax,263.64017,4.8233333,1,0,0,0,0,2,1
5/18/2010,SP,Fairfax,176.27412,4.4758334,1,0,0,0,0,2,1
5/25/2010,SP,Fairfax,223.05409,4.2007141,1,0,0,0,0,2,1
6/1/2010,SP,Fairfax,164.63954,4.3431249,1,0,0,0,0,2,1
6/8/2010,SP,Fairfax,248.94089,4.5543752,1,0,0,0,0,2,1
6/15/2010,SP,Fairfax,373.23206,4.6212502,1,0,1,0,0,2,1
6/22/2010,SP,Fairfax,338.16031,4.6212502,1,0,0,1,0,2,1
6/29/2010,SP,Fairfax,415.11444,4.6212502,1,0,0,1,0,2,1
7/6/2010,SP,Fairfax,302.52939,4.2868748,1,0,0,1,0,2,1
7/13/2010,SP,Fairfax,287.38644,4.2481251,1,0,0,0,1,2,1
5/4/2010,SP,Fort Apache,347.91721,4.6592307,1,0,0,0,1,1,2
5/11/2010,SP,Fort Apache,203.79678,4.3966665,1,0,0,0,1,1,2
5/18/2010,SP,Fort Apache,241.46231,4.1530771,1,0,0,0,0,1,2
5/25/2010,SP,Fort Apache,233.11931,4.0999999,1,0,0,0,0,1,2
6/1/2010,SP,Fort Apache,206.84189,4.1428571,1,0,0,0,0,1,2
6/8/2010,SP,Fort Apache,268.00854,4.3292856,1,0,0,0,0,1,2
6/15/2010,SP,Fort Apache,340.76227,4.3316665,1,0,0,0,0,1,2
6/22/2010,SP,Fort Apache,299.35138,4.3053846,1,0,0,0,0,1,2
6/29/2010,SP,Fort Apache,398.974,4.4400001,1,0,1,0,0,1,2
7/6/2010,SP,Fort Apache,317.90317,3.8800001,1,0,0,1,0,1,2
7/13/2010,SP,Fort Apache,343.42105,3.8461537,1,0,0,1,0,1,2
5/4/2010,SP,Glendale,280.80362,5.0669231,1,0,0,0,1,2,5
5/11/2010,SP,Glendale,335.64136,4.6212502,1,0,0,0,1,2,5
5/18/2010,SP,Glendale,253.82111,4.1306667,1,0,0,0,0,2,5
5/25/2010,SP,Glendale,295.80698,4.0999999,1,0,0,0,0,2,5
6/1/2010,SP,Glendale,252.15976,4.1428571,1,0,0,0,0,2,5
6/8/2010,SP,Glendale,184.08665,4.3146667,1,0,0,0,0,2,5
6/15/2010,SP,Glendale,328.61084,4.3966665,1,0,0,0,0,2,5
6/22/2010,SP,Glendale,360.37646,4.6212502,1,0,1,0,0,2,5
6/29/2010,SP,Glendale,290.5882,4.8971429,1,0,0,1,0,2,5
7/6/2010,SP,Glendale,317.5072,4.2725,1,0,0,1,0,2,5
7/13/2010,SP,Glendale,304.35211,4.2026668,1,0,0,1,0,2,5
5/4/2010,SP,Henderson,401.50223,4.6592307,1,0,0,0,1,0,4
5/11/2010,SP,Henderson,375.91507,4.4823079,1,0,0,0,1,0,4
5/18/2010,SP,Henderson,237.30247,4.1173334,1,0,0,0,0,0,4
5/25/2010,SP,Henderson,189.99121,4.0999999,1,0,0,0,0,0,4
6/1/2010,SP,Henderson,218.77391,4.1399999,1,0,0,0,0,0,4
6/8/2010,SP,Henderson,255.95378,4.2007141,1,0,0,0,0,0,4
6/15/2010,SP,Henderson,188.09676,4.3169231,1,0,0,0,0,0,4
6/22/2010,SP,Henderson,290.11917,4.1428571,1,0,0,0,0,0,4
6/29/2010,SP,Henderson,357.72131,4.0691667,1,0,1,0,0,0,4
7/6/2010,SP,Henderson,367.78796,3.9846153,1,0,0,1,0,0,4
7/13/2010,SP,Henderson,388.2467,4.2525001,1,0,0,1,0,0,4
5/4/2010,SP,Jamboree,256.55228,4.8990908,1,0,0,0,1,1,2
5/11/2010,SP,Jamboree,325.71875,4.3966665,1,0,0,0,1,1,2
5/18/2010,SP,Jamboree,247.1378,4.1473331,1,0,0,0,0,1,2
5/25/2010,SP,Jamboree,256.53711,4.0999999,1,0,0,0,0,1,2
6/1/2010,SP,Jamboree,254.03639,4.0999999,1,0,0,0,0,1,2
6/8/2010,SP,Jamboree,335.14035,4.4549999,1,0,0,0,0,1,2
6/15/2010,SP,Jamboree,254.09502,4.3966665,1,0,0,0,0,1,2
6/22/2010,SP,Jamboree,327.02307,4.3453331,1,0,1,0,0,1,2
6/29/2010,SP,Jamboree,301.2547,4.3966665,1,0,0,1,0,1,2
7/6/2010,SP,Jamboree,333.54675,4.2868748,1,0,0,1,0,1,2
7/13/2010,SP,Jamboree,309.27316,4.2481251,1,0,0,1,0,1,2
5/4/2010,SP,Las Vegas Blvd,287.35019,3.9983332,1,0,0,0,1,0,1
5/11/2010,SP,Las Vegas Blvd,296.96136,4.1399999,1,0,0,0,1,0,1
5/18/2010,SP,Las Vegas Blvd,305.48535,3.9272728,1,0,0,0,0,0,1
5/25/2010,SP,Las Vegas Blvd,295.20206,3.8945456,1,0,0,0,0,0,1
6/1/2010,SP,Las Vegas Blvd,224.86906,3.8945456,1,0,0,0,0,0,1
6/8/2010,SP,Las Vegas Blvd,212.90965,4.0836363,1,0,0,0,0,0,1
6/15/2010,SP,Las Vegas Blvd,274.80063,4.0746155,1,0,0,0,0,0,1
6/22/2010,SP,Las Vegas Blvd,413.586,4.1399999,1,0,1,0,0,0,1
6/29/2010,SP,Las Vegas Blvd,279.53983,4.0746155,1,0,0,1,0,0,1
7/6/2010,SP,Las Vegas Blvd,250.60872,3.7307143,1,0,0,1,0,0,1
7/13/2010,SP,Las Vegas Blvd,273.28015,3.6153846,1,0,0,1,0,0,1
5/4/2010,SP,Pacific Coast Highway (aka El Segundo),274.48941,4.5185714,1,0,0,1,0,1,1
5/11/2010,SP,Pacific Coast Highway (aka El Segundo),215.17561,4.6212502,1,0,0,0,1,1,1
5/18/2010,SP,Pacific Coast Highway (aka El Segundo),359.24124,4.3718748,1,0,0,0,1,1,1
5/25/2010,SP,Pacific Coast Highway (aka El Segundo),184.32715,4.3431249,1,0,0,0,0,1,1
6/1/2010,SP,Pacific Coast Highway (aka El Segundo),232.62192,4.0999999,1,0,0,0,0,1,1
6/8/2010,SP,Pacific Coast Highway (aka El Segundo),223.70683,4.5500002,1,0,0,0,0,1,1
6/15/2010,SP,Pacific Coast Highway (aka El Segundo),219.06931,4.6212502,1,0,0,0,0,1,1
6/22/2010,SP,Pacific Coast Highway (aka El Segundo),367.81042,4.6212502,1,0,1,0,0,1,1
6/29/2010,SP,Pacific Coast Highway (aka El Segundo),364.88269,4.6212502,1,0,0,1,0,1,1
7/6/2010,SP,Pacific Coast Highway (aka El Segundo),301.49106,4.2806249,1,0,0,1,0,1,1
7/13/2010,SP,Pacific Coast Highway (aka El Segundo),430.63556,4.2653332,1,0,0,1,0,1,1
5/4/2010,SP,Pasadena,299.2009,4.8899999,1,0,0,0,1,2,3
5/11/2010,SP,Pasadena,268.36505,4.5663638,1,0,0,0,1,2,3
5/18/2010,SP,Pasadena,198.94926,4.75,1,0,0,0,0,2,3
5/25/2010,SP,Pasadena,199.73956,4.2735715,1,0,0,0,0,2,3
6/1/2010,SP,Pasadena,285.30176,4.5214286,1,0,0,0,0,2,3
6/8/2010,SP,Pasadena,199.9368,4.2466664,1,0,0,0,0,2,3
6/15/2010,SP,Pasadena,162.8219,4.79,1,0,0,0,0,2,3
6/22/2010,SP,Pasadena,289.62192,4.6130767,1,0,0,0,0,2,3
6/29/2010,SP,Pasadena,347.11038,4.583077,1,0,1,0,0,2,3
7/6/2010,SP,Pasadena,299.16885,4.1983333,1,0,0,1,0,2,3
7/13/2010,SP,Pasadena,318.74924,4.2653332,1,0,0,1,0,2,3
5/4/2010,SP,Thousand Oaks,333.13266,4.8788891,1,0,0,0,1,3,1
5/11/2010,SP,Thousand Oaks,338.33762,4.387857,1,0,0,0,1,3,1
5/18/2010,SP,Thousand Oaks,265.79999,4.0064287,1,0,0,0,0,3,1
5/25/2010,SP,Thousand Oaks,306.01776,4.2184615,1,0,0,0,0,3,1
6/1/2010,SP,Thousand Oaks,253.19727,4.0776925,1,0,0,0,0,3,1
6/8/2010,SP,Thousand Oaks,208.38684,4.3584614,1,0,0,0,0,3,1
6/15/2010,SP,Thousand Oaks,273.30765,4.5233335,1,0,0,0,0,3,1
6/22/2010,SP,Thousand Oaks,326.51141,4.3823075,1,0,1,0,0,3,1
6/29/2010,SP,Thousand Oaks,357.98013,4.5233335,1,0,0,1,0,3,1
7/6/2010,SP,Thousand Oaks,364.29688,3.7421429,1,0,0,1,0,3,1
7/13/2010,SP,Thousand Oaks,275.77542,3.9278572,1,0,0,1,0,3,1
5/4/2010,SP,Valencia,223.59999,4.8081818,1,0,0,1,0,2,4
5/11/2010,SP,Valencia,317.03458,4.8081818,1,0,0,0,1,2,4
5/18/2010,SP,Valencia,331.33194,4.5581818,1,0,0,0,1,2,4
5/25/2010,SP,Valencia,253.20378,4.5792856,1,0,0,0,0,2,4
6/1/2010,SP,Valencia,281.96866,4.5792856,1,0,0,0,0,2,4
6/8/2010,SP,Valencia,236.20544,4.8915386,1,0,0,0,0,2,4
6/15/2010,SP,Valencia,209.25813,4.7130771,1,0,0,0,0,2,4
6/22/2010,SP,Valencia,258.25934,4.8816667,1,0,0,0,0,2,4
6/29/2010,SP,Valencia,288.53006,5.0809093,1,0,1,0,0,2,4
7/6/2010,SP,Valencia,261.40216,3.9083333,1,0,0,1,0,2,4
7/13/2010,SP,Valencia,312.33279,4.1421428,1,0,0,1,0,2,4
5/4/2010,SP,Woodland Hills,246.84245,4.7344446,1,0,0,1,0,1,5
5/11/2010,SP,Woodland Hills,392.3967,4.3000002,1,0,0,0,1,1,5
5/18/2010,SP,Woodland Hills,312.24893,3.9530001,1,0,0,0,1,1,5
5/25/2010,SP,Woodland Hills,171.10443,4.0933332,1,0,0,0,0,1,5
6/1/2010,SP,Woodland Hills,250.18198,4.2687502,1,0,0,0,0,1,5
6/8/2010,SP,Woodland Hills,163.33348,4.4000001,1,0,0,0,0,1,5
6/15/2010,SP,Woodland Hills,332.51239,4.7677779,1,0,0,0,0,1,5
6/22/2010,SP,Woodland Hills,231.77547,4.9899998,1,0,0,0,0,1,5
6/29/2010,SP,Woodland Hills,316.40775,5.1566668,1,0,1,0,0,1,5
7/6/2010,SP,Woodland Hills,261.56293,4.9499998,1,0,0,1,0,1,5
7/13/2010,SP,Woodland Hills,324.38104,4.9499998,1,0,0,1,0,1,5
5/4/2010,SW,Alamo Quarry,186.94635,4.3899999,0,0,0,0,0,0,4
5/11/2010,SW,Alamo Quarry,179.85025,4.3899999,0,0,0,0,0,0,4
5/18/2010,SW,Alamo Quarry,133.85304,3.8399999,0,0,0,0,0,0,4
5/25/2010,SW,Alamo Quarry,202.41879,3.7515385,0,0,0,0,0,0,4
6/1/2010,SW,Alamo Quarry,235.23401,3.6757143,0,0,0,0,0,0,4
6/8/2010,SW,Alamo Quarry,145.63806,4.8042855,0,0,0,0,0,0,4
6/15/2010,SW,Alamo Quarry,179.26462,4.2600002,0,0,0,0,0,0,4
6/22/2010,SW,Alamo Quarry,220.79639,4.6311765,0,0,0,0,0,0,4
6/29/2010,SW,Alamo Quarry,199.02464,4.6311765,0,0,0,0,0,0,4
7/6/2010,SW,Alamo Quarry,113.13678,4.4211764,0,0,0,0,0,0,4
7/13/2010,SW,Alamo Quarry,158.69572,4.0731249,0,0,0,0,0,0,4
5/4/2010,SW,Bellaire,202.14581,4.5614285,0,0,0,0,0,2,2
5/11/2010,SW,Bellaire,52.213146,4.5614285,0,0,0,0,0,2,2
5/18/2010,SW,Bellaire,207.05881,3.9185715,0,0,0,0,0,2,2
5/25/2010,SW,Bellaire,152.87624,3.9066668,0,0,0,0,0,2,2
6/1/2010,SW,Bellaire,196.04716,3.9066668,0,0,0,0,0,2,2
6/8/2010,SW,Bellaire,119.13769,4.4899998,0,0,0,0,0,2,2
6/15/2010,SW,Bellaire,195.47752,4.5614285,0,0,0,0,0,2,2
6/22/2010,SW,Bellaire,225.25128,4.4344444,0,0,0,0,0,2,2
6/29/2010,SW,Bellaire,114.94396,4.4899998,0,0,0,0,0,2,2
7/6/2010,SW,Bellaire,170.28021,4.3471427,0,0,0,0,0,2,2
7/13/2010,SW,Bellaire,223.10655,4.3471427,0,0,0,0,0,2,2
5/4/2010,SW,Forest,237.39548,4.6566668,0,0,0,0,0,1,3
5/11/2010,SW,Forest,127.58749,4.6566668,0,0,0,0,0,1,3
